,augments,gold_left,last_round,level,placement,players_eliminated,puuid,time_eliminated,total_damage_to_players,traits,units,companion.content_ID,companion.item_ID,companion.skin_ID,companion.species,partner_group_id,metadata,littlelegend
0,"['TFT9_Augment_Commander_PartialAscension', 'TFT10_Augment_Vampirism', 'TFT9_Augment_BalancedBudget2']",1,37,9,3,2,MLxkBpjugOGK0IdBJlGZQVS_XEJw9b9dBN-I-fMxo0p7nMSUlDwkiU9M26pvlz5EWLdf1yLrlnkFOQ,2062.73486328125,118,"[{'name': 'Set10_8Bit', 'num_units': 6, 'style': 3, 'tier_current': 3, 'tier_total': 3}, {'name': 'Set10_CrowdDive', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set10_Deadeye', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set10_Edgelord', 'num_units': 5, 'style': 2, 'tier_current': 2, 'tier_total': 3}, {'name': 'Set10_Jazz', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set10_Pentakill', 'num_units': 3, 'style': 1, 'tier_current': 1, 'tier_total': 4}, {'name': 'Set10_PopBand', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 4}, {'name': 'Set10_Quickshot', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set10_Sentinel', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 4}]","[{'character_id': 'TFT10_Corki', 'itemNames': [], 'name': '', 'rarity': 0, 'tier': 1}, {'character_id': 'TFT10_Kayle', 'itemNames': [], 'name': '', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT10_Garen', 'itemNames': [], 'name': '', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT10_Mordekaiser', 'itemNames': ['TFT10_Item_8bitEmblem', 'TFT_Item_RedBuff'], 'name': '', 'rarity': 2, 'tier': 1}, {'character_id': 'TFT10_Yone', 'itemNames': [], 'name': '', 'rarity': 2, 'tier': 1}, {'character_id': 'TFT10_Riven', 'itemNames': ['TFT_Item_Quicksilver', 'TFT_Item_Bloodthirster', 'TFT_Item_SteraksGage'], 'name': '', 'rarity': 2, 'tier': 3}, {'character_id': 'TFT10_Viego', 'itemNames': ['TFT10_Item_8bitEmblem'], 'name': '', 'rarity': 4, 'tier': 2}, {'character_id': 'TFT10_Caitlyn', 'itemNames': ['TFT_Item_InfinityEdge', 'TFT_Item_InfinityEdge', 'TFT_Item_MadredsBloodrazor'], 'name': '', 'rarity': 4, 'tier': 2}, {'character_id': 'TFT10_Lucian', 'itemNames': [], 'name': '', 'rarity': 6, 'tier': 1}]",879354f5-f2a9-41f6-b493-38287a0a7b0e,27007,7,PetChoncc,,"{'data_version': '5', 'match_id': 'NA1_4888925112', 'participants': ['MLxkBpjugOGK0IdBJlGZQVS_XEJw9b9dBN-I-fMxo0p7nMSUlDwkiU9M26pvlz5EWLdf1yLrlnkFOQ', 'yw_ZxKflTkjPoOKFpj9WYtyVWHK_xeE4xrMuEFK6k26i0jY5ex4mJcbws3DXAixVb4bdUVornwjpQQ', '_kAn0A0m4ijlsT2L6q68lBpIc3t1zVxKqhp-qul67mTLLAEgueeCyhcwYDk8B5kiUUOmZsvxr-IqeQ', 'SSMdSG01iKLBW_7mRsb0h6KRt-RpHlh7s2JTpOzCoYaGS3GY7kwdYcFDzv6Hl2etf3vABZWAL2Xnmw', 'S0-bPXNwW8eUjRnUH_qJlH81MvDRVvYxqOiti4b-uX8KZJ8Dlpcim05eXvFx2jDfhtdoFahfljFNgw', '1xo-eVZNtPM0b_wusF_fpRQCgGjbOCCCb02OiBRTttbDSAk6aJHrN27_5i_vC3Id975x6zY4kfWa9w', 'zo55G5Q62_pckude5AL6yhxqpEPtKVvEEpSP2PZaqT5JzpuSTEt0uGbvqrZtE1Cl-JfVT0jWjKiKmQ', 'ppeFjlxaNKVBJrwn6J1mNkypYPPyM2KePsoZn010S2esaX2NRbRY9W2hKvLInTYMsBEzYA_OTiGGHw']}",Earth Titan Choncc1
1,"['TFT9_Augment_CuttingCorners', 'TFT9_Augment_YoungAndWildAndFree', 'TFT10_Augment_HeroicGrabBag']",0,35,9,4,0,yw_ZxKflTkjPoOKFpj9WYtyVWHK_xeE4xrMuEFK6k26i0jY5ex4mJcbws3DXAixVb4bdUVornwjpQQ,1986.432861328125,110,"[{'name': 'Set10_Brawler', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set10_Country', 'num_units': 7, 'style': 3, 'tier_current': 3, 'tier_total': 3}, {'name': 'Set10_CrowdDive', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set10_Executioner', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set10_Fighter', 'num_units': 3, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set10_Guardian', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set10_IllBeats', 'num_units': 1, 'style': 5, 'tier_current': 1, 'tier_total': 1}, {'name': 'Set10_Pentakill', 'num_units': 2, 'style': 0, 'tier_current': 0, 'tier_total': 4}, {'name': 'Set10_PopBand', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 4}]","[{'character_id': 'TFT10_Katarina', 'itemNames': [], 'name': '', 'rarity': 1, 'tier': 3}, {'character_id': 'TFT10_Samira', 'itemNames': ['TFT_Item_InfinityEdge'], 'name': '', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT10_Sett', 'itemNames': ['TFT10_Item_CountryEmblem', 'TFT_Item_WarmogsArmor', 'TFT_Item_RedBuff'], 'name': '', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT10_Urgot', 'itemNames': [], 'name': '', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT10_Karthus', 'itemNames': ['TFT_Item_ArchangelsStaff', 'TFT_Item_RabadonsDeathcap', 'TFT_Item_TearOfTheGoddess'], 'name': '', 'rarity': 4, 'tier': 1}, {'character_id': 'TFT10_Thresh', 'itemNames': [], 'name': '', 'rarity': 4, 'tier': 2}, {'character_id': 'TFT10_Illaoi', 'itemNames': [], 'name': '', 'rarity': 6, 'tier': 1}, {'character_id': 'TFT10_Yorick', 'itemNames': ['TFT10_Item_CountryEmblem', 'TFT_Item_MadredsBloodrazor'], 'name': '', 'rarity': 6, 'tier': 1}, {'character_id': 'TFT10_Yorick', 'itemNames': [], 'name': '', 'rarity': 6, 'tier': 1}]",2915bce7-3ceb-4d54-aee9-76619e0adf8d,3004,4,PetGrumpyLion,,"{'data_version': '5', 'match_id': 'NA1_4888925112', 'participants': ['MLxkBpjugOGK0IdBJlGZQVS_XEJw9b9dBN-I-fMxo0p7nMSUlDwkiU9M26pvlz5EWLdf1yLrlnkFOQ', 'yw_ZxKflTkjPoOKFpj9WYtyVWHK_xeE4xrMuEFK6k26i0jY5ex4mJcbws3DXAixVb4bdUVornwjpQQ', '_kAn0A0m4ijlsT2L6q68lBpIc3t1zVxKqhp-qul67mTLLAEgueeCyhcwYDk8B5kiUUOmZsvxr-IqeQ', 'SSMdSG01iKLBW_7mRsb0h6KRt-RpHlh7s2JTpOzCoYaGS3GY7kwdYcFDzv6Hl2etf3vABZWAL2Xnmw', 'S0-bPXNwW8eUjRnUH_qJlH81MvDRVvYxqOiti4b-uX8KZJ8Dlpcim05eXvFx2jDfhtdoFahfljFNgw', '1xo-eVZNtPM0b_wusF_fpRQCgGjbOCCCb02OiBRTttbDSAk6aJHrN27_5i_vC3Id975x6zY4kfWa9w', 'zo55G5Q62_pckude5AL6yhxqpEPtKVvEEpSP2PZaqT5JzpuSTEt0uGbvqrZtE1Cl-JfVT0jWjKiKmQ', 'ppeFjlxaNKVBJrwn6J1mNkypYPPyM2KePsoZn010S2esaX2NRbRY9W2hKvLInTYMsBEzYA_OTiGGHw']}",Void-marked Furyhorn1
2,"['TFT9_Augment_PumpingUp', 'TFT6_Augment_TinyTitans', 'TFT9_Augment_Commander_TeamingUp2']",3,40,9,1,2,_kAn0A0m4ijlsT2L6q68lBpIc3t1zVxKqhp-qul67mTLLAEgueeCyhcwYDk8B5kiUUOmZsvxr-IqeQ,2209.560302734375,147,"[{'name': 'Set10_Brawler', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set10_Breakout', 'num_units': 1, 'style': 5, 'tier_current': 1, 'tier_total': 1}, {'name': 'Set10_CrowdDive', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set10_Deadeye', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set10_Edgelord', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set10_Executioner', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set10_Fighter', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set10_Guardian', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set10_IllBeats', 'num_units': 1, 'style': 5, 'tier_current': 1, 'tier_total': 1}, {'name': 'Set10_PopBand', 'num_units': 2, 'style': 0, 'tier_current': 0, 'tier_total': 4}, {'name': 'Set10_Quickshot', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set10_Sentinel', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 4}, {'name': 'Set10_Spellweaver', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 4}, {'name': 'Set10_Superfan', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set10_TrueDamage', 'num_units': 9, 'style': 4, 'tier_current': 4, 'tier_total': 4}]","[{'character_id': 'TFT10_Yasuo', 'itemNames': [], 'name': '', 'rarity': 0, 'tier': 1}, {'character_id': 'TFT10_Kennen', 'itemNames': ['TFT_Item_RadiantVirtue'], 'name': '', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT10_Senna', 'itemNames': ['TFT_Item_SpearOfShojin', 'TFT_Item_RapidFireCannon'], 'name': '', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT10_Ekko', 'itemNames': ['TFT_Item_Crownguard', 'TFT_Item_RedBuff'], 'name': '', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT10_Sett', 'itemNames': ['TFT_Item_FrozenHeart'], 'name': '', 'rarity': 2, 'tier': 1}, {'character_id': 'TFT10_Ezreal', 'itemNames': ['TFT_Item_MadredsBloodrazor', 'TFT10_Item_TrueDamageEmblem', 'TFT_Item_BlueBuff'], 'name': '', 'rarity': 4, 'tier': 2}, {'character_id': 'TFT10_Akali_TrueDamage', 'itemNames': [], 'name': '', 'rarity': 4, 'tier': 1}, {'character_id': 'TFT10_Illaoi', 'itemNames': ['TFT10_Item_TrueDamageEmblem', 'TFT_Item_WarmogsArmor', 'TFT_Item_Crownguard'], 'name': '', 'rarity': 6, 'tier': 1}, {'character_id': 'TFT10_Qiyana', 'itemNames': ['TFT_Item_NegatronCloak'], 'name': '', 'rarity': 6, 'tier': 1}]",d376a9c7-cac6-4c57-b681-db98d12c09b0,12005,5,PetSGShisa,,"{'data_version': '5', 'match_id': 'NA1_4888925112', 'participants': ['MLxkBpjugOGK0IdBJlGZQVS_XEJw9b9dBN-I-fMxo0p7nMSUlDwkiU9M26pvlz5EWLdf1yLrlnkFOQ', 'yw_ZxKflTkjPoOKFpj9WYtyVWHK_xeE4xrMuEFK6k26i0jY5ex4mJcbws3DXAixVb4bdUVornwjpQQ', '_kAn0A0m4ijlsT2L6q68lBpIc3t1zVxKqhp-qul67mTLLAEgueeCyhcwYDk8B5kiUUOmZsvxr-IqeQ', 'SSMdSG01iKLBW_7mRsb0h6KRt-RpHlh7s2JTpOzCoYaGS3GY7kwdYcFDzv6Hl2etf3vABZWAL2Xnmw', 'S0-bPXNwW8eUjRnUH_qJlH81MvDRVvYxqOiti4b-uX8KZJ8Dlpcim05eXvFx2jDfhtdoFahfljFNgw', '1xo-eVZNtPM0b_wusF_fpRQCgGjbOCCCb02OiBRTttbDSAk6aJHrN27_5i_vC3Id975x6zY4kfWa9w', 'zo55G5Q62_pckude5AL6yhxqpEPtKVvEEpSP2PZaqT5JzpuSTEt0uGbvqrZtE1Cl-JfVT0jWjKiKmQ', 'ppeFjlxaNKVBJrwn6J1mNkypYPPyM2KePsoZn010S2esaX2NRbRY9W2hKvLInTYMsBEzYA_OTiGGHw']}",Heroic Shisa2
3,"['TFT9_Augment_IronAssets', 'TFT9_Augment_HealingOrbsI', 'TFT9_Augment_CyberneticBulk2']",0,40,9,2,2,SSMdSG01iKLBW_7mRsb0h6KRt-RpHlh7s2JTpOzCoYaGS3GY7kwdYcFDzv6Hl2etf3vABZWAL2Xnmw,2209.26025390625,185,"[{'name': 'Set10_Brawler', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set10_Country', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set10_DJ', 'num_units': 1, 'style': 5, 'tier_current': 1, 'tier_total': 1}, {'name': 'Set10_Dazzler', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set10_Emo', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set10_Fighter', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set10_Funk', 'num_units': 6, 'style': 3, 'tier_current': 4, 'tier_total': 4}, {'name': 'Set10_Guardian', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set10_PopBand', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 4}, {'name': 'Set10_Sentinel', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 4}, {'name': 'Set10_Spellweaver', 'num_units': 2, 'style': 0, 'tier_current': 0, 'tier_total': 4}]","[{'character_id': 'TFT10_Taric', 'itemNames': [], 'name': '', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT10_Nami', 'itemNames': [], 'name': '', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT10_Gragas', 'itemNames': ['TFT_Item_BrambleVest'], 'name': '', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT10_Sett', 'itemNames': [], 'name': '', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT10_TwistedFate', 'itemNames': ['TFT_Item_SpearOfShojin', 'TFT_Item_JeweledGauntlet', 'TFT_Item_StatikkShiv'], 'name': '', 'rarity': 4, 'tier': 2}, {'character_id': 'TFT10_Poppy', 'itemNames': ['TFT_Item_Bloodthirster', 'TFT_Item_NightHarvester', 'TFT_Item_Redemption'], 'name': '', 'rarity': 4, 'tier': 3}, {'character_id': 'TFT10_Thresh', 'itemNames': [], 'name': '', 'rarity': 4, 'tier': 2}, {'character_id': 'TFT10_Blitzcrank', 'itemNames': ['TFT10_Item_EmoEmblem', 'TFT_Item_IonicSpark'], 'name': '', 'rarity': 4, 'tier': 2}, {'character_id': 'TFT10_Sona', 'itemNames': ['TFT_Item_SpearOfShojin', 'TFT_Item_RabadonsDeathcap'], 'name': '', 'rarity': 6, 'tier': 2}]",8a5a8621-64f6-42d4-81a3-dd7b606ed08f,68001,1,PetChibiGwen,,"{'data_version': '5', 'match_id': 'NA1_4888925112', 'participants': ['MLxkBpjugOGK0IdBJlGZQVS_XEJw9b9dBN-I-fMxo0p7nMSUlDwkiU9M26pvlz5EWLdf1yLrlnkFOQ', 'yw_ZxKflTkjPoOKFpj9WYtyVWHK_xeE4xrMuEFK6k26i0jY5ex4mJcbws3DXAixVb4bdUVornwjpQQ', '_kAn0A0m4ijlsT2L6q68lBpIc3t1zVxKqhp-qul67mTLLAEgueeCyhcwYDk8B5kiUUOmZsvxr-IqeQ', 'SSMdSG01iKLBW_7mRsb0h6KRt-RpHlh7s2JTpOzCoYaGS3GY7kwdYcFDzv6Hl2etf3vABZWAL2Xnmw', 'S0-bPXNwW8eUjRnUH_qJlH81MvDRVvYxqOiti4b-uX8KZJ8Dlpcim05eXvFx2jDfhtdoFahfljFNgw', '1xo-eVZNtPM0b_wusF_fpRQCgGjbOCCCb02OiBRTttbDSAk6aJHrN27_5i_vC3Id975x6zY4kfWa9w', 'zo55G5Q62_pckude5AL6yhxqpEPtKVvEEpSP2PZaqT5JzpuSTEt0uGbvqrZtE1Cl-JfVT0jWjKiKmQ', 'ppeFjlxaNKVBJrwn6J1mNkypYPPyM2KePsoZn010S2esaX2NRbRY9W2hKvLInTYMsBEzYA_OTiGGHw']}",Chibi Gwen1
4,"['TFT9_Augment_SilverSpoon', 'TFT10_Augment_Vampirism', 'TFT9_Augment_JeweledLotus']",0,27,9,6,0,S0-bPXNwW8eUjRnUH_qJlH81MvDRVvYxqOiti4b-uX8KZJ8Dlpcim05eXvFx2jDfhtdoFahfljFNgw,1534.589599609375,52,"[{'name': 'Set10_Brawler', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set10_CrowdDive', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set10_Deadeye', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set10_Edgelord', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set10_Emo', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set10_Fighter', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set10_IllBeats', 'num_units': 1, 'style': 5, 'tier_current': 1, 'tier_total': 1}, {'name': 'Set10_PopBand', 'num_units': 7, 'style': 3, 'tier_current': 3, 'tier_total': 4}, {'name': 'Set10_Quickshot', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set10_Sentinel', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 4}, {'name': 'Set10_Spellweaver', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 4}, {'name': 'Set10_TrueDamage', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 4}]","[{'character_id': 'TFT10_KSante', 'itemNames': [], 'name': '', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT10_Senna', 'itemNames': [], 'name': '', 'rarity': 1, 'tier': 1}, {'character_id': 'TFT10_Aphelios', 'itemNames': [], 'name': '', 'rarity': 1, 'tier': 1}, {'character_id': 'TFT10_Ekko', 'itemNames': ['TFT_Item_DragonsClaw', 'TFT_Item_Redemption', 'TFT_Item_RedBuff'], 'name': '', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT10_Yone', 'itemNames': [], 'name': '', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT10_Sett', 'itemNames': [], 'name': '', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT10_Ezreal', 'itemNames': ['TFT_Item_LastWhisper', 'TFT_Item_MadredsBloodrazor', 'TFT5_Item_HextechGunbladeRadiant'], 'name': '', 'rarity': 4, 'tier': 2}, {'character_id': 'TFT10_Poppy', 'itemNames': ['TFT10_Item_PBJEmblem', 'TFT_Item_UnstableConcoction', 'TFT_Item_UnstableConcoction'], 'name': '', 'rarity': 4, 'tier': 1}, {'character_id': 'TFT10_Illaoi', 'itemNames': ['TFT5_Item_FrozenHeartRadiant'], 'name': '', 'rarity': 6, 'tier': 1}]",d6593334-1e30-4eb1-907c-f6427139be4d,18,18,PetTFTAvatar,,"{'data_version': '5', 'match_id': 'NA1_4888925112', 'participants': ['MLxkBpjugOGK0IdBJlGZQVS_XEJw9b9dBN-I-fMxo0p7nMSUlDwkiU9M26pvlz5EWLdf1yLrlnkFOQ', 'yw_ZxKflTkjPoOKFpj9WYtyVWHK_xeE4xrMuEFK6k26i0jY5ex4mJcbws3DXAixVb4bdUVornwjpQQ', '_kAn0A0m4ijlsT2L6q68lBpIc3t1zVxKqhp-qul67mTLLAEgueeCyhcwYDk8B5kiUUOmZsvxr-IqeQ', 'SSMdSG01iKLBW_7mRsb0h6KRt-RpHlh7s2JTpOzCoYaGS3GY7kwdYcFDzv6Hl2etf3vABZWAL2Xnmw', 'S0-bPXNwW8eUjRnUH_qJlH81MvDRVvYxqOiti4b-uX8KZJ8Dlpcim05eXvFx2jDfhtdoFahfljFNgw', '1xo-eVZNtPM0b_wusF_fpRQCgGjbOCCCb02OiBRTttbDSAk6aJHrN27_5i_vC3Id975x6zY4kfWa9w', 'zo55G5Q62_pckude5AL6yhxqpEPtKVvEEpSP2PZaqT5JzpuSTEt0uGbvqrZtE1Cl-JfVT0jWjKiKmQ', 'ppeFjlxaNKVBJrwn6J1mNkypYPPyM2KePsoZn010S2esaX2NRbRY9W2hKvLInTYMsBEzYA_OTiGGHw']}",Sauna Sprite1
5,"['TFT10_Augment_SilverVeil', 'TFT6_Augment_PandorasItems', 'TFT9_Augment_CapriciousForge']",0,30,7,5,0,1xo-eVZNtPM0b_wusF_fpRQCgGjbOCCCb02OiBRTttbDSAk6aJHrN27_5i_vC3Id975x6zY4kfWa9w,1713.2020263671875,66,"[{'name': 'Set10_Country', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set10_Emo', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set10_Executioner', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set10_Fighter', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set10_Guardian', 'num_units': 4, 'style': 2, 'tier_current': 2, 'tier_total': 3}, {'name': 'Set10_Pentakill', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 4}, {'name': 'Set10_PunkRock', 'num_units': 4, 'style': 3, 'tier_current': 2, 'tier_total': 3}, {'name': 'Set10_Quickshot', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}]","[{'character_id': 'TFT10_Jinx', 'itemNames': ['TFT_Item_Deathblade', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_RecurveBow'], 'name': '', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT10_Twitch', 'itemNames': ['TFT9_Item_OrnnPrototypeForge', 'TFT9_Item_OrnnTrickstersGlass', 'TFT4_Item_OrnnAnimaVisage'], 'name': '', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT10_Pantheon', 'itemNames': ['TFT_Item_BrambleVest', 'TFT_Item_DragonsClaw', 'TFT_Item_WarmogsArmor'], 'name': '', 'rarity': 1, 'tier': 3}, {'character_id': 'TFT10_Amumu', 'itemNames': [], 'name': '', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT10_Vex', 'itemNames': ['TFT_Item_TearOfTheGoddess', 'TFT_Item_SpearOfShojin'], 'name': '', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT10_Thresh', 'itemNames': [], 'name': '', 'rarity': 4, 'tier': 1}, {'character_id': 'TFT10_Yorick', 'itemNames': ['TFT10_Item_PunkEmblem'], 'name': '', 'rarity': 6, 'tier': 1}, {'character_id': 'TFT10_Twitch', 'itemNames': [], 'name': '', 'rarity': 1, 'tier': 2}]",a2c3f3e7-7590-488a-a62d-c20bdc267815,9023,23,PetSpiritFox,,"{'data_version': '5', 'match_id': 'NA1_4888925112', 'participants': ['MLxkBpjugOGK0IdBJlGZQVS_XEJw9b9dBN-I-fMxo0p7nMSUlDwkiU9M26pvlz5EWLdf1yLrlnkFOQ', 'yw_ZxKflTkjPoOKFpj9WYtyVWHK_xeE4xrMuEFK6k26i0jY5ex4mJcbws3DXAixVb4bdUVornwjpQQ', '_kAn0A0m4ijlsT2L6q68lBpIc3t1zVxKqhp-qul67mTLLAEgueeCyhcwYDk8B5kiUUOmZsvxr-IqeQ', 'SSMdSG01iKLBW_7mRsb0h6KRt-RpHlh7s2JTpOzCoYaGS3GY7kwdYcFDzv6Hl2etf3vABZWAL2Xnmw', 'S0-bPXNwW8eUjRnUH_qJlH81MvDRVvYxqOiti4b-uX8KZJ8Dlpcim05eXvFx2jDfhtdoFahfljFNgw', '1xo-eVZNtPM0b_wusF_fpRQCgGjbOCCCb02OiBRTttbDSAk6aJHrN27_5i_vC3Id975x6zY4kfWa9w', 'zo55G5Q62_pckude5AL6yhxqpEPtKVvEEpSP2PZaqT5JzpuSTEt0uGbvqrZtE1Cl-JfVT0jWjKiKmQ', 'ppeFjlxaNKVBJrwn6J1mNkypYPPyM2KePsoZn010S2esaX2NRbRY9W2hKvLInTYMsBEzYA_OTiGGHw']}",Akana Hushtail2
