,augments,gold_left,last_round,level,placement,players_eliminated,puuid,time_eliminated,total_damage_to_players,traits,units,companion.content_ID,companion.item_ID,companion.skin_ID,companion.species,partner_group_id,metadata,littlelegend
0,"['TFT9_Augment_CyberneticBulk2', 'TFT10_Augment_TalentSearch', 'TFT6_Augment_OneTwoFive']",50,35,8,4,0,wKyAPlyALuORuCj-WMpV4DFiXkImZPOuj6OlVJPpcR4yH-uF1BL6o-Qduc2RcB2USrgwomO3H5nKww,2058.128662109375,118,"[{'name': 'Set10_Breakout', 'num_units': 1, 'style': 5, 'tier_current': 1, 'tier_total': 1}, {'name': 'Set10_CrowdDive', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set10_Executioner', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set10_Guardian', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set10_KDA', 'num_units': 8, 'style': 3, 'tier_current': 3, 'tier_total': 4}, {'name': 'Set10_Sentinel', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 4}, {'name': 'Set10_Spellweaver', 'num_units': 4, 'style': 1, 'tier_current': 1, 'tier_total': 4}, {'name': 'Set10_Superfan', 'num_units': 3, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set10_TrueDamage', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 4}]","[{'character_id': 'TFT10_Evelynn', 'itemNames': ['TFT_Item_SpectralGauntlet'], 'name': '', 'rarity': 0, 'tier': 3}, {'character_id': 'TFT10_Lillia', 'itemNames': ['TFT_Item_DragonsClaw'], 'name': '', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT10_Kennen', 'itemNames': [], 'name': '', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT10_Seraphine', 'itemNames': ['TFT_Item_JeweledGauntlet', 'TFT_Item_BlueBuff', 'TFT_Item_RabadonsDeathcap'], 'name': '', 'rarity': 1, 'tier': 3}, {'character_id': 'TFT10_Neeko', 'itemNames': ['TFT_Item_GargoyleStoneplate'], 'name': '', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT10_Ekko', 'itemNames': ['TFT10_Item_KDAEmblem'], 'name': '', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT10_Ahri', 'itemNames': ['TFT_Item_HextechGunblade'], 'name': '', 'rarity': 4, 'tier': 1}, {'character_id': 'TFT10_Akali', 'itemNames': ['TFT_Item_InfinityEdge', 'TFT_Item_Deathblade', 'TFT_Item_RecurveBow'], 'name': '', 'rarity': 4, 'tier': 1}]",a008079a-9c73-41d8-8541-dd21d2207068,26051,51,PetUmbra,,"{'data_version': '5', 'match_id': 'NA1_4914222597', 'participants': ['wKyAPlyALuORuCj-WMpV4DFiXkImZPOuj6OlVJPpcR4yH-uF1BL6o-Qduc2RcB2USrgwomO3H5nKww', 'yHHgWkndhyuU0YoRSjT9CbG1ZZaMagCfSGScYtAcso7rBbFbVMZaO8cEAMbIF8vfyR1zFwT5hhS91w', '3qiZTONiDUHLkKIsAFIXnrZGelIc7vDPqXocVs1ZsxS-8lG9ra_rIy9mD2FQxgglkrJyk2uAyEOHww', 'a8cWwAj4_0oQJ3AVf-jWaSJpKxss-6ZVNYgk6OYpElbZg5S52agQJo6lVWt1uLSnAiiC5VfuwjwFzg', 'i9Az1tqo5ep3m9cHWkqESN2aPnEIK93L427e7Yj8GHoS3evwG9VbTwpxx1V555bO6RXSrzlHMHCV1A', 'aya1h_krc3DpnOJDKa66v5dN4VIiVPABTJID65Jf7Rxw4S0RTaXYP7cCuMwegr6IdUtIdQgm-9Rncg', 'zj-sL5ljUbF_kFIHKeva8PGZAPfZhM8f4Lnhg3NtOendjyZxpxDknfSY_BQWpYdRq-gYN1s88pf55g', 'ip4bIP9KMmtI4UyOcNrZk9qHpA_p_Xt5vUEmmu_XbqAfq5bmZJO52qzPZECQXoMXQV3v3QpiWeJwng']}",
1,"['TFT6_Augment_TradeSector', 'TFT9_Augment_ImpenetrableBulwark', 'TFT10_Augment_SilverVeil']",3,35,8,3,1,yHHgWkndhyuU0YoRSjT9CbG1ZZaMagCfSGScYtAcso7rBbFbVMZaO8cEAMbIF8vfyR1zFwT5hhS91w,2063.67236328125,148,"[{'name': 'Set10_Brawler', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set10_Dazzler', 'num_units': 4, 'style': 3, 'tier_current': 2, 'tier_total': 3}, {'name': 'Set10_EDM', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 4}, {'name': 'Set10_Funk', 'num_units': 6, 'style': 3, 'tier_current': 4, 'tier_total': 4}, {'name': 'Set10_Guardian', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set10_Hyperpop', 'num_units': 2, 'style': 3, 'tier_current': 2, 'tier_total': 4}, {'name': 'Set10_Sentinel', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 4}, {'name': 'Set10_Spellweaver', 'num_units': 2, 'style': 0, 'tier_current': 0, 'tier_total': 4}]","[{'character_id': 'TFT10_Taric', 'itemNames': ['TFT_Item_BrambleVest', 'TFT_Item_WarmogsArmor', 'TFT_Item_Bloodthirster'], 'name': '', 'rarity': 0, 'tier': 3}, {'character_id': 'TFT10_Nami', 'itemNames': ['TFT_Item_MadredsBloodrazor'], 'name': '', 'rarity': 0, 'tier': 3}, {'character_id': 'TFT10_Gragas', 'itemNames': [], 'name': '', 'rarity': 1, 'tier': 3}, {'character_id': 'TFT10_Lulu', 'itemNames': [], 'name': '', 'rarity': 2, 'tier': 1}, {'character_id': 'TFT10_TwistedFate', 'itemNames': ['TFT_Item_Leviathan', 'TFT_Item_JeweledGauntlet', 'TFT_Item_SpearOfShojin'], 'name': '', 'rarity': 4, 'tier': 2}, {'character_id': 'TFT10_Zac', 'itemNames': ['TFT_Item_RedBuff'], 'name': '', 'rarity': 4, 'tier': 2}, {'character_id': 'TFT10_Blitzcrank', 'itemNames': ['TFT_Item_DragonsClaw', 'TFT_Item_WarmogsArmor', 'TFT_Item_BrambleVest'], 'name': '', 'rarity': 4, 'tier': 2}, {'character_id': 'TFT10_Ziggs', 'itemNames': [], 'name': '', 'rarity': 6, 'tier': 1}]",53641cd9-09ea-444d-8876-35b08a93c244,4021,21,PetMiner,,"{'data_version': '5', 'match_id': 'NA1_4914222597', 'participants': ['wKyAPlyALuORuCj-WMpV4DFiXkImZPOuj6OlVJPpcR4yH-uF1BL6o-Qduc2RcB2USrgwomO3H5nKww', 'yHHgWkndhyuU0YoRSjT9CbG1ZZaMagCfSGScYtAcso7rBbFbVMZaO8cEAMbIF8vfyR1zFwT5hhS91w', '3qiZTONiDUHLkKIsAFIXnrZGelIc7vDPqXocVs1ZsxS-8lG9ra_rIy9mD2FQxgglkrJyk2uAyEOHww', 'a8cWwAj4_0oQJ3AVf-jWaSJpKxss-6ZVNYgk6OYpElbZg5S52agQJo6lVWt1uLSnAiiC5VfuwjwFzg', 'i9Az1tqo5ep3m9cHWkqESN2aPnEIK93L427e7Yj8GHoS3evwG9VbTwpxx1V555bO6RXSrzlHMHCV1A', 'aya1h_krc3DpnOJDKa66v5dN4VIiVPABTJID65Jf7Rxw4S0RTaXYP7cCuMwegr6IdUtIdQgm-9Rncg', 'zj-sL5ljUbF_kFIHKeva8PGZAPfZhM8f4Lnhg3NtOendjyZxpxDknfSY_BQWpYdRq-gYN1s88pf55g', 'ip4bIP9KMmtI4UyOcNrZk9qHpA_p_Xt5vUEmmu_XbqAfq5bmZJO52qzPZECQXoMXQV3v3QpiWeJwng']}",Astronaut Molediver3
2,"['TFT10_Augment_LearningToSpell', 'TFT9_Augment_HedgeFundPlus', 'TFT10_Augment_SilverVeil']",1,33,9,7,0,3qiZTONiDUHLkKIsAFIXnrZGelIc7vDPqXocVs1ZsxS-8lG9ra_rIy9mD2FQxgglkrJyk2uAyEOHww,1926.0230712890625,90,"[{'name': 'Set10_DJ', 'num_units': 1, 'style': 5, 'tier_current': 1, 'tier_total': 1}, {'name': 'Set10_Emo', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set10_Guardian', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set10_Hyperpop', 'num_units': 1, 'style': 1, 'tier_current': 1, 'tier_total': 4}, {'name': 'Set10_KDA', 'num_units': 4, 'style': 1, 'tier_current': 1, 'tier_total': 4}, {'name': 'Set10_Sentinel', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 4}, {'name': 'Set10_Spellweaver', 'num_units': 7, 'style': 3, 'tier_current': 3, 'tier_total': 4}, {'name': 'Set10_Superfan', 'num_units': 3, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set10_TrueDamage', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 4}]","[{'character_id': 'TFT10_Lillia', 'itemNames': [], 'name': '', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT10_Annie', 'itemNames': ['TFT_Item_Leviathan', 'TFT_Item_SpearOfShojin', 'TFT_Item_JeweledGauntlet'], 'name': '', 'rarity': 0, 'tier': 3}, {'character_id': 'TFT10_Kennen', 'itemNames': [], 'name': '', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT10_Seraphine', 'itemNames': [], 'name': '', 'rarity': 1, 'tier': 1}, {'character_id': 'TFT10_Neeko', 'itemNames': [], 'name': '', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT10_Lulu', 'itemNames': ['TFT_Item_Leviathan', 'TFT_Item_SpearOfShojin'], 'name': '', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT10_Ekko', 'itemNames': ['TFT_Item_GargoyleStoneplate', 'TFT_Item_IonicSpark'], 'name': '', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT10_Ahri', 'itemNames': ['TFT_Item_MadredsBloodrazor', 'TFT_Item_InfinityEdge', 'TFT_Item_Leviathan'], 'name': '', 'rarity': 4, 'tier': 1}, {'character_id': 'TFT10_Sona', 'itemNames': [], 'name': '', 'rarity': 6, 'tier': 2}]",8fb843da-909c-470d-9ffd-562c8cdf6d5e,27036,36,PetChoncc,,"{'data_version': '5', 'match_id': 'NA1_4914222597', 'participants': ['wKyAPlyALuORuCj-WMpV4DFiXkImZPOuj6OlVJPpcR4yH-uF1BL6o-Qduc2RcB2USrgwomO3H5nKww', 'yHHgWkndhyuU0YoRSjT9CbG1ZZaMagCfSGScYtAcso7rBbFbVMZaO8cEAMbIF8vfyR1zFwT5hhS91w', '3qiZTONiDUHLkKIsAFIXnrZGelIc7vDPqXocVs1ZsxS-8lG9ra_rIy9mD2FQxgglkrJyk2uAyEOHww', 'a8cWwAj4_0oQJ3AVf-jWaSJpKxss-6ZVNYgk6OYpElbZg5S52agQJo6lVWt1uLSnAiiC5VfuwjwFzg', 'i9Az1tqo5ep3m9cHWkqESN2aPnEIK93L427e7Yj8GHoS3evwG9VbTwpxx1V555bO6RXSrzlHMHCV1A', 'aya1h_krc3DpnOJDKa66v5dN4VIiVPABTJID65Jf7Rxw4S0RTaXYP7cCuMwegr6IdUtIdQgm-9Rncg', 'zj-sL5ljUbF_kFIHKeva8PGZAPfZhM8f4Lnhg3NtOendjyZxpxDknfSY_BQWpYdRq-gYN1s88pf55g', 'ip4bIP9KMmtI4UyOcNrZk9qHpA_p_Xt5vUEmmu_XbqAfq5bmZJO52qzPZECQXoMXQV3v3QpiWeJwng']}",Choncc the Wise3
3,"['TFT6_Augment_ClearMind', 'TFT10_Augment_TwinTerror2', 'TFT6_Augment_ItemGrabBag1']",1,40,8,2,2,a8cWwAj4_0oQJ3AVf-jWaSJpKxss-6ZVNYgk6OYpElbZg5S52agQJo6lVWt1uLSnAiiC5VfuwjwFzg,2282.27294921875,158,"[{'name': 'Set10_Country', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set10_Emo', 'num_units': 3, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set10_Executioner', 'num_units': 4, 'style': 2, 'tier_current': 2, 'tier_total': 3}, {'name': 'Set10_Guardian', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set10_PunkRock', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}]","[{'character_id': 'TFT10_Twitch', 'itemNames': ['TFT_Item_RunaansHurricane', 'TFT_Item_RapidFireCannon', 'TFT_Item_StatikkShiv'], 'name': '', 'rarity': 1, 'tier': 3}, {'character_id': 'TFT10_Twitch', 'itemNames': [], 'name': '', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT10_Pantheon', 'itemNames': ['TFT_Item_ThiefsGloves', 'TFT_Item_Bloodthirster', 'TFT_Item_UnstableConcoction'], 'name': '', 'rarity': 1, 'tier': 3}, {'character_id': 'TFT10_Amumu', 'itemNames': [], 'name': '', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT10_Amumu', 'itemNames': ['TFT_Item_DragonsClaw', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_PowerGauntlet'], 'name': '', 'rarity': 2, 'tier': 3}, {'character_id': 'TFT10_Vex', 'itemNames': [], 'name': '', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT10_Vex', 'itemNames': ['TFT_Item_SpearOfShojin', 'TFT_Item_JeweledGauntlet', 'TFT_Item_ArchangelsStaff'], 'name': '', 'rarity': 2, 'tier': 3}, {'character_id': 'TFT10_Samira', 'itemNames': ['TFT_Item_RapidFireCannon'], 'name': '', 'rarity': 2, 'tier': 2}]",6054d70b-e401-4bec-b350-f26865700c77,6013,13,PetPenguKnight,,"{'data_version': '5', 'match_id': 'NA1_4914222597', 'participants': ['wKyAPlyALuORuCj-WMpV4DFiXkImZPOuj6OlVJPpcR4yH-uF1BL6o-Qduc2RcB2USrgwomO3H5nKww', 'yHHgWkndhyuU0YoRSjT9CbG1ZZaMagCfSGScYtAcso7rBbFbVMZaO8cEAMbIF8vfyR1zFwT5hhS91w', '3qiZTONiDUHLkKIsAFIXnrZGelIc7vDPqXocVs1ZsxS-8lG9ra_rIy9mD2FQxgglkrJyk2uAyEOHww', 'a8cWwAj4_0oQJ3AVf-jWaSJpKxss-6ZVNYgk6OYpElbZg5S52agQJo6lVWt1uLSnAiiC5VfuwjwFzg', 'i9Az1tqo5ep3m9cHWkqESN2aPnEIK93L427e7Yj8GHoS3evwG9VbTwpxx1V555bO6RXSrzlHMHCV1A', 'aya1h_krc3DpnOJDKa66v5dN4VIiVPABTJID65Jf7Rxw4S0RTaXYP7cCuMwegr6IdUtIdQgm-9Rncg', 'zj-sL5ljUbF_kFIHKeva8PGZAPfZhM8f4Lnhg3NtOendjyZxpxDknfSY_BQWpYdRq-gYN1s88pf55g', 'ip4bIP9KMmtI4UyOcNrZk9qHpA_p_Xt5vUEmmu_XbqAfq5bmZJO52qzPZECQXoMXQV3v3QpiWeJwng']}",Cheeper Featherknight1
4,"['TFT9_Augment_PandorasItems2', 'TFT6_Augment_GachaAddict', 'TFT7_Augment_BestFriends1']",2,33,8,6,0,i9Az1tqo5ep3m9cHWkqESN2aPnEIK93L427e7Yj8GHoS3evwG9VbTwpxx1V555bO6RXSrzlHMHCV1A,1924.1121826171875,83,"[{'name': 'Set10_Emo', 'num_units': 3, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set10_Guardian', 'num_units': 3, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set10_Hyperpop', 'num_units': 1, 'style': 1, 'tier_current': 1, 'tier_total': 4}, {'name': 'Set10_KDA', 'num_units': 3, 'style': 1, 'tier_current': 1, 'tier_total': 4}, {'name': 'Set10_Sentinel', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 4}, {'name': 'Set10_Spellweaver', 'num_units': 5, 'style': 2, 'tier_current': 2, 'tier_total': 4}, {'name': 'Set10_Superfan', 'num_units': 3, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set10_TrueDamage', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 4}]","[{'character_id': 'TFT10_Lillia', 'itemNames': [], 'name': '', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT10_Annie', 'itemNames': ['TFT_Item_JeweledGauntlet', 'TFT_Item_Leviathan', 'TFT_Item_JeweledGauntlet'], 'name': '', 'rarity': 0, 'tier': 3}, {'character_id': 'TFT10_Kennen', 'itemNames': [], 'name': '', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT10_Amumu', 'itemNames': ['TFT_Item_BrambleVest', 'TFT_Item_DragonsClaw', 'TFT_Item_WarmogsArmor'], 'name': '', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT10_Neeko', 'itemNames': ['TFT_Item_IonicSpark'], 'name': '', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT10_Lulu', 'itemNames': ['TFT_Item_Leviathan'], 'name': '', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT10_Ekko', 'itemNames': ['TFT_Item_ThiefsGloves', 'TFT_Item_Quicksilver', 'TFT_Item_RabadonsDeathcap'], 'name': '', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT10_Ahri', 'itemNames': ['TFT_Item_TearOfTheGoddess'], 'name': '', 'rarity': 4, 'tier': 2}]",371069f3-259c-49e7-93fa-6489156953f8,67001,1,PetPoroFluft,,"{'data_version': '5', 'match_id': 'NA1_4914222597', 'participants': ['wKyAPlyALuORuCj-WMpV4DFiXkImZPOuj6OlVJPpcR4yH-uF1BL6o-Qduc2RcB2USrgwomO3H5nKww', 'yHHgWkndhyuU0YoRSjT9CbG1ZZaMagCfSGScYtAcso7rBbFbVMZaO8cEAMbIF8vfyR1zFwT5hhS91w', '3qiZTONiDUHLkKIsAFIXnrZGelIc7vDPqXocVs1ZsxS-8lG9ra_rIy9mD2FQxgglkrJyk2uAyEOHww', 'a8cWwAj4_0oQJ3AVf-jWaSJpKxss-6ZVNYgk6OYpElbZg5S52agQJo6lVWt1uLSnAiiC5VfuwjwFzg', 'i9Az1tqo5ep3m9cHWkqESN2aPnEIK93L427e7Yj8GHoS3evwG9VbTwpxx1V555bO6RXSrzlHMHCV1A', 'aya1h_krc3DpnOJDKa66v5dN4VIiVPABTJID65Jf7Rxw4S0RTaXYP7cCuMwegr6IdUtIdQgm-9Rncg', 'zj-sL5ljUbF_kFIHKeva8PGZAPfZhM8f4Lnhg3NtOendjyZxpxDknfSY_BQWpYdRq-gYN1s88pf55g', 'ip4bIP9KMmtI4UyOcNrZk9qHpA_p_Xt5vUEmmu_XbqAfq5bmZJO52qzPZECQXoMXQV3v3QpiWeJwng']}",Fluft of Poros1
5,"['TFT9_Augment_DravenSpoilsOfWar2', 'TFT10_Augment_Determinedinvestors', 'TFT6_Augment_OneTwoFive']",9,40,10,1,4,aya1h_krc3DpnOJDKa66v5dN4VIiVPABTJID65Jf7Rxw4S0RTaXYP7cCuMwegr6IdUtIdQgm-9Rncg,2283.724365234375,200,"[{'name': 'Set10_8Bit', 'num_units': 6, 'style': 3, 'tier_current': 3, 'tier_total': 3}, {'name': 'Set10_Brawler', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set10_CrowdDive', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set10_Deadeye', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set10_Edgelord', 'num_units': 4, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set10_IllBeats', 'num_units': 1, 'style': 5, 'tier_current': 1, 'tier_total': 1}, {'name': 'Set10_Jazz', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set10_PopBand', 'num_units': 3, 'style': 1, 'tier_current': 1, 'tier_total': 4}, {'name': 'Set10_Quickshot', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set10_Sentinel', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 4}, {'name': 'Set10_TrueDamage', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 4}, {'name': 'Set10_TwoSides', 'num_units': 1, 'style': 5, 'tier_current': 1, 'tier_total': 1}]","[{'character_id': 'TFT10_Corki', 'itemNames': [], 'name': '', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT10_KSante', 'itemNames': ['TFT7_Item_ShimmerscaleDiamondHands', 'TFT_Item_WarmogsArmor', 'TFT_Item_Crownguard'], 'name': '', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT10_Garen', 'itemNames': ['TFT_Item_WarmogsArmor', 'TFT_Item_RedBuff'], 'name': '', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT10_Yone', 'itemNames': ['TFT_Item_ThiefsGloves', 'TFT_Item_Crownguard', 'TFT_Item_RabadonsDeathcap'], 'name': '', 'rarity': 2, 'tier': 3}, {'character_id': 'TFT10_Riven', 'itemNames': ['TFT_Item_Quicksilver', 'TFT_Item_UnstableConcoction', 'TFT_Item_TitansResolve'], 'name': '', 'rarity': 2, 'tier': 3}, {'character_id': 'TFT10_Caitlyn', 'itemNames': [], 'name': '', 'rarity': 4, 'tier': 2}, {'character_id': 'TFT10_Illaoi', 'itemNames': [], 'name': '', 'rarity': 6, 'tier': 1}, {'character_id': 'TFT10_Qiyana', 'itemNames': ['TFT10_Item_8bitEmblem', 'TFT_Item_MadredsBloodrazor'], 'name': '', 'rarity': 6, 'tier': 2}, {'character_id': 'TFT10_Kayn', 'itemNames': ['TFT_Item_UnstableConcoction', 'TFT_Item_RabadonsDeathcap', 'TFT_Item_HextechGunblade'], 'name': '', 'rarity': 6, 'tier': 2}, {'character_id': 'TFT10_Lucian', 'itemNames': [], 'name': '', 'rarity': 6, 'tier': 2}]",4de10c0b-a837-46a8-8091-8b88f5d1462e,30,30,PetTFTAvatar,,"{'data_version': '5', 'match_id': 'NA1_4914222597', 'participants': ['wKyAPlyALuORuCj-WMpV4DFiXkImZPOuj6OlVJPpcR4yH-uF1BL6o-Qduc2RcB2USrgwomO3H5nKww', 'yHHgWkndhyuU0YoRSjT9CbG1ZZaMagCfSGScYtAcso7rBbFbVMZaO8cEAMbIF8vfyR1zFwT5hhS91w', '3qiZTONiDUHLkKIsAFIXnrZGelIc7vDPqXocVs1ZsxS-8lG9ra_rIy9mD2FQxgglkrJyk2uAyEOHww', 'a8cWwAj4_0oQJ3AVf-jWaSJpKxss-6ZVNYgk6OYpElbZg5S52agQJo6lVWt1uLSnAiiC5VfuwjwFzg', 'i9Az1tqo5ep3m9cHWkqESN2aPnEIK93L427e7Yj8GHoS3evwG9VbTwpxx1V555bO6RXSrzlHMHCV1A', 'aya1h_krc3DpnOJDKa66v5dN4VIiVPABTJID65Jf7Rxw4S0RTaXYP7cCuMwegr6IdUtIdQgm-9Rncg', 'zj-sL5ljUbF_kFIHKeva8PGZAPfZhM8f4Lnhg3NtOendjyZxpxDknfSY_BQWpYdRq-gYN1s88pf55g', 'ip4bIP9KMmtI4UyOcNrZk9qHpA_p_Xt5vUEmmu_XbqAfq5bmZJO52qzPZECQXoMXQV3v3QpiWeJwng']}",
6,"['TFT10_Augment_BigGains', 'TFT9_Augment_Harmacist3', 'TFT9_Augment_IndomitableWill']",30,24,7,8,0,zj-sL5ljUbF_kFIHKeva8PGZAPfZhM8f4Lnhg3NtOendjyZxpxDknfSY_BQWpYdRq-gYN1s88pf55g,1400.304443359375,26,"[{'name': 'Set10_CrowdDive', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set10_Edgelord', 'num_units': 5, 'style': 2, 'tier_current': 2, 'tier_total': 3}, {'name': 'Set10_Guardian', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set10_Pentakill', 'num_units': 3, 'style': 1, 'tier_current': 1, 'tier_total': 4}, {'name': 'Set10_PopBand', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 4}, {'name': 'Set10_Quickshot', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set10_Sentinel', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 4}, {'name': 'Set10_Superfan', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set10_TrueDamage', 'num_units': 4, 'style': 2, 'tier_current': 2, 'tier_total': 4}]","[{'character_id': 'TFT10_Yasuo', 'itemNames': ['TFT_Item_GuardianAngel', 'TFT_Item_TitansResolve'], 'name': '', 'rarity': 0, 'tier': 3}, {'character_id': 'TFT10_Kennen', 'itemNames': [], 'name': '', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT10_Kayle', 'itemNames': [], 'name': '', 'rarity': 1, 'tier': 1}, {'character_id': 'TFT10_Senna', 'itemNames': [], 'name': '', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT10_Mordekaiser', 'itemNames': ['TFT_Item_BrambleVest'], 'name': '', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT10_Yone', 'itemNames': [], 'name': '', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT10_Viego', 'itemNames': [], 'name': '', 'rarity': 4, 'tier': 1}]",c1bc56c6-2c0c-4af2-bf04-0b1ce6ad9eb9,45003,3,PetChibiKaisa,,"{'data_version': '5', 'match_id': 'NA1_4914222597', 'participants': ['wKyAPlyALuORuCj-WMpV4DFiXkImZPOuj6OlVJPpcR4yH-uF1BL6o-Qduc2RcB2USrgwomO3H5nKww', 'yHHgWkndhyuU0YoRSjT9CbG1ZZaMagCfSGScYtAcso7rBbFbVMZaO8cEAMbIF8vfyR1zFwT5hhS91w', '3qiZTONiDUHLkKIsAFIXnrZGelIc7vDPqXocVs1ZsxS-8lG9ra_rIy9mD2FQxgglkrJyk2uAyEOHww', 'a8cWwAj4_0oQJ3AVf-jWaSJpKxss-6ZVNYgk6OYpElbZg5S52agQJo6lVWt1uLSnAiiC5VfuwjwFzg', 'i9Az1tqo5ep3m9cHWkqESN2aPnEIK93L427e7Yj8GHoS3evwG9VbTwpxx1V555bO6RXSrzlHMHCV1A', 'aya1h_krc3DpnOJDKa66v5dN4VIiVPABTJID65Jf7Rxw4S0RTaXYP7cCuMwegr6IdUtIdQgm-9Rncg', 'zj-sL5ljUbF_kFIHKeva8PGZAPfZhM8f4Lnhg3NtOendjyZxpxDknfSY_BQWpYdRq-gYN1s88pf55g', 'ip4bIP9KMmtI4UyOcNrZk9qHpA_p_Xt5vUEmmu_XbqAfq5bmZJO52qzPZECQXoMXQV3v3QpiWeJwng']}",
